speaker_reference,text,generated_wav,language
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Por ejemplo, visitar castillos del valle del Loira, del valle del Rin, tomar un crucero hacia destinos interesantes por el Danubio, o recorrer en bote el canal de Erie.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_es_572.wav,es
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Par exemple, visiter des châteaux dans la vallée de la Loire, la vallée du Rhin ou faire une croisière vers des sites intéressants sur le Danube ou faire du bateau le long du canal Erie.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_fr_573.wav,fr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Beispielsweise Schlossbesichtigungen im Loiretal, im Rheintal oder eine Kreuzfahrt zu interessanten Städten an der Donau oder eine Bootsfahrt entlang des Eriekanals.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_de_574.wav,de
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," For example visiting castles in the Loire Valley, the Rhine valley or taking a cruise to interesting cites on the Danube or boating along the Erie Canal.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_en_575.wav,en
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 생계형 농업 농업은 수확량을 극대화하기 위해 작물의 회전이나 다른 비교적 간단한 기술을 통해 생태 지역 고유의 종자를 사용하는 단순하면서도 유기적인 시스템이다.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ko_576.wav,ko
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Az önellátó mezőgazdaság egy egyszerű, gyakran organikus rendszer, mely az ökorégióban elterjedt megőrzött vetőmagokat és vetésforgót vagy más viszonylag egyszerű technikát használ a termény maximalizálása érdekében.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_hu_577.wav,hu
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 自給自足農業とは、生態系地域に自生している保存された種子を、輪作やその他の比較的単純な技術と組み合わせて収量の最大化を図るシンプルなシステムで、多くの場合は有機的な農業です。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ja_578.wav,ja
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Натуральное сельское хозяйство — это простая, зачастую органическая, система земледелия, использующая семена произрастающих в данной экосистеме растений, вместе с применением севооборота и других относительно простых методов увеличения урожайности.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ru_579.wav,ru
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 自给农业是一种简单且通常是有机的系统，利用该生态区内保存的本地种子，与农作物轮作或其他相对简单的技术相结合，从而最大限度地提高产量。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_zh-cn_580.wav,zh-cn
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, يستخدم نظام زراعة الكفاف البذور المحفوظة الأصلية في المنطقة البيئية جنباً إلى جنب مع تناوب المحاصيل أو غيرها من التقنيات البسيطة نسبياً لزيادة الغلة، فهو نظام بسيط، وغالباً ما يكون عضوياً.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ar_581.wav,ar
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Samozásobitelské zemědělství je jednoduchý, často organický systém využívající semeno původní v daném ekoregionu kombinované se střídáním plodin nebo jinými relativně jednoduchými technikami k maximalizaci výnosu.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_cs_582.wav,cs
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Landbouw met als doel levensonderhoud is een simpel systeem dat meestal biologisch is. Hierbij wordt opgeslagen zaad gebruikt dat afkomstig is uit de ecoregio, en dat wordt gecombineerd met wisselende gewassen of andere relatief eenvoudige technieken om de opbrengst te optimaal te maken.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_nl_583.wav,nl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Geçimlik tarım, en fazla verimi elde etmek için ekolojik bölgeye mahsus korunmuş tohumların ve mahsul rotasyonu veya diğer görece basit yöntemlerin kullanıldığı basit ve çoğunlukla organik bir sistemdir.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_tr_584.wav,tr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Rolnictwo samozaopatrzeniowe stanowi prosty, często organiczny system używający samozaopatrzenia siewnego z ekoregionu w połączeniu z płodozmianem bądź innymi względnie łatwymi metodami maksymalizacji wydajności.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pl_585.wav,pl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," A agricultura de subsistência é um sistema simples, geralmente orgânico, que usa sementes guardadas nativas da ecorregião, combinada com a rotação de culturas ou outras técnicas relativamente simples para maximizar a produção.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pt_586.wav,pt
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," L'agricoltura di sussistenza è un sistema semplice, di solito di tipo biologico, che usa semi conservati originari della regione ecologica in associazione alla rotazione delle colture o ad altre tecniche relativamente semplici mirate a ottenere il massimo dai raccolti.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_it_587.wav,it
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," La agricultura de subsistencia es una práctica sencilla, generalmente orgánica, que combina el uso de semillas almacenadas originarias de la región ecológica con la rotación de cultivos u otros métodos comparativamente simples para maximizar la producción.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_es_588.wav,es
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," L'agriculture de subsistance est un système simple, souvent biologique, utilisant des semences conservées originaires de l'écorégion, combinées à la rotation des cultures ou à d'autres techniques relativement simples pour maximiser le rendement.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_fr_589.wav,fr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Die Subsistenzwirtschaft ist eine einfache, oftmals biologische Anbauart, die aufgespartes, in der Ökoregion heimisches Saatgut nutzt und mit Wechselfelderwirtschaft oder anderen relativ einfachen Techniken verbindet, um den Ertrag zu maximieren.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_de_590.wav,de
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Subsistence agriculture is a simple, often organic, system using saved seed native to the ecoregion combined with crop rotation or other relatively simple techniques to maximize yield.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_en_591.wav,en
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 포유류는 대륙으로부터의 먼 거리로 인해 갈라파고스의 일차 방목 동물인 거대 거북이처럼 여행할 수 없었습니다.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ko_592.wav,ko
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," A kontinenstől való távolság miatt az emlősök nem tudták megtenni az utat, így az óriásteknős lett az elsődleges legelésző állat a Galapagos szigeteken.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_hu_593.wav,hu
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 大陸から離れているため、哺乳類は旅をすることができず、ゾウガメはガラパゴスの主要な草食動物になりました。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ja_594.wav,ja
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Из-за большого расстояния от континента млекопитающие не могли добраться до туда, что делает гигантскую черепаху основным травоядным животным на Галапагосских островах.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ru_595.wav,ru
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 因为远离大陆，哺乳动物无法长途跋涉而来，使得巨龟成为科隆群岛主要的食草动物。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_zh-cn_596.wav,zh-cn
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, ونظراً لبعد المسافة عن القارة، لم تتمكن الثدييات من القيام بالرحلة، مما جعل السلحفاة العملاقة حيوان الرعي الأساسي في جزر جالاباغوس.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ar_597.wav,ar
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Vzhledem k velké vzdálenosti od kontinentu savci nebyli schopni tuto vzdálenost schopni zdolat a z obří želvy se na Galapágách stalo hlavní pasoucí se zvíře.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_cs_598.wav,cs
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Vanwege de lange afstand vanaf het continent was het voor zoogdieren niet mogelijk om de reis te maken. Hierdoor werd de reuzenschildpad het meest voorkomende grazende zoogdier op de Galapagoseilanden.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_nl_599.wav,nl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Anakaraya olan uzaklıktan dolayı memeliler yolculuğa çıkamadılar, bu da dev kaplumbağayı Galapagos'ta otlayan ana hayvan haline getirdi.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_tr_600.wav,tr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Odległość od kontynentu była tak duża, że ssaki nie były w stanie się tam przedostać, przez co żółw olbrzymi stał się podstawowym gatunkiem żyjącym na Galapagos.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pl_601.wav,pl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Devido à longa distância desde o continente, os mamíferos não puderam fazer a jornada, o que tornou a tartaruga-gigante o principal animal de pasto nas Galápagos.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pt_602.wav,pt
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Poiché la distanza dal continente era considerevole, i mammiferi non hanno potuto affrontare il viaggio. Questo ha fatto sì che la tartaruga gigante diventasse il principale animale da pascolo nelle Galapagos.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_it_603.wav,it
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Debido a que se encuentran muy alejadas del continente, los mamíferos no lograban llegar hasta allí, lo que hizo que la tortuga gigante se volviera la principal criatura de pastoreo en las Galápagos.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_es_604.wav,es
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," En raison de la grande distance qui les sépare du continent, les mammifères n’ont pas pu aller au bout du voyage, faisant de la tortue géante le principal animal de pâturage des Galapagos.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_fr_605.wav,fr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Aufgrund der großen Entfernung vom Kontinent waren Säugetiere nicht in der Lage, die Reise anzutreten, was die Riesenschildkröte zum Hauptweidetier auf den Galapagosinseln machte.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_de_606.wav,de
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Due to the long distance from the continent mammals were unable to make the journey making the giant tortoise the primary grazing animal in the Galapagos.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_en_607.wav,en
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," 기술은 가상 현장학습에 도움을 줍니다. 학생들은 교실에 앉은 상태로 박물관 전시품들을 볼 수 있고, 수족관을 구경할 수 있으며, 아름다운 예술 작품을 감상할 수 있습니다.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ko_608.wav,ko
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," A technológia lehetővé teszi a virtuális kirándulást. A diákok múzeumi műalkotásokat nézhetnek meg, meglátogathatnak egy akváriumot vagy bármilyen művészeti alkotást megcsodálhatnak, miközben az osztályteremben ülnek.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_hu_609.wav,hu
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 技術は、仮想社会科見学による学習方法を提供します。生徒たちは、教室に居ながらにして、博物館の工芸品を見たり、水族館を訪れたり、美しい芸術を鑑賞したりできます。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ja_610.wav,ja
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Технология предлагает решение при помощи виртуальных экскурсий. Учащиеся могут осматривать музейные экспонаты, посещать аквариум или наслаждаться прекрасным искусством, сидя со своим классом.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ru_611.wav,ru
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 虚拟实地考察是高科技的解决方案。学生可以在课堂上观看博物馆的人工制品，参观水族馆，或者欣赏精美的艺术品。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_zh-cn_612.wav,zh-cn
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, تتيح التقنية الحل من خلال الزيارات الميدانية الافتراضية. يمكن للطلاب مشاهدة القطع الأثرية بالمتحف أو زيارة حوض الأسماك أو الاستمتاع بالفن الجميل أثناء جلوسهم زملائهم في الصف.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ar_613.wav,ar
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Technologie nabízí řešení v podobě virtuálních exkurzí. Studenti se mohou dívat na artefakty z muzea, navštívit akvárium nebo obdivovat krásné umění, zatímco sedí ve třídě.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_cs_614.wav,cs
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Dankzij technologische ontwikkelingen zijn virtuele excursies nu mogelijk. Hiermee kunnen leerlingen vanuit het klaslokaal de artefacten in een museum bekijken, binnenkijken in een aquarium of prachtige kunstwerken zien.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_nl_615.wav,nl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Teknoloji, çözümü sanal bir tur sunarak getirir. Öğrenciler müzedeki yapıları inceleyebilir, bir akvaryumu ziyaret edebilir veya sınıfta otururken güzel sanat eserlerinin büyüsüne kapılabilir.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_tr_616.wav,tr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Technologia daje możliwość wirtualnych wycieczek terenowych. Studenci mogą zobaczyć zbiory muzealne, odwiedzić akwarium albo podziwiać dzieła sztuki, siedząc w swojej sali.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pl_617.wav,pl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," A tecnologia oferece a solução com aulas de campo virtuais. Da sala de aula, os alunos podem ver peças de museus, visitar um aquário ou admirar belas obras de arte.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pt_618.wav,pt
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," La soluzione è offerta dalla tecnologia con le gite virtuali. Gli studenti possono vedere i manufatti dei musei, visitare un acquario o ammirare bellissime opere d'arte stando seduti in classe.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_it_619.wav,it
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," La solución viene de la mano de la tecnología, a través de las excursiones virtuales. Los alumnos pueden observar los objetos exhibidos en un museo, visitar un acuario o contemplar hermosas obras de arte sentados con su clase.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_es_620.wav,es
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," La solution est apportée par la technologie sous la forme de sorties éducatives virtuelles. Les élèves peuvent regarder les objets anciens d'un musée, visiter un aquarium, ou admirer une superbe œuvre d'art tout en restant assis avec leur classe.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_fr_621.wav,fr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Virtuelle Exkursionen stellen eine technische Lösung dar. Die Schüler können vom Klassenzimmer aus Museumsstücke betrachten, ein Aquarium besuchen oder schöne Kunstwerke bewundern.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_de_622.wav,de
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Technology offers the solution with virtual field trips. Students can look at museum artifacts, visit an aquarium, or admire beautiful art while sitting with their class.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_en_623.wav,en
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," 카지노는 일반적으로 손님들이 소비하는 시간과 돈을 최대화하기 위해 많은 노력을 합니다. 보통 창문과 시계가 없고, 출구를 찾기 어려울 수 있습니다.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ko_624.wav,ko
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," A kaszinók általában számos erőfeszítést tesznek annak érdekében, hogy a vendégek eltöltött idejét és elköltött pénzét maximalizálják. Ablakok és órák általában nincsenek, és a kijáratokat nehézkes megtalálni.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_hu_625.wav,hu
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, カジノでは通常、ゲストに時間とお金を最大限に費やしてもらえるように工夫をこらしています。通常、窓や時計はなく、出口も見つけにくい場合があります。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ja_626.wav,ja
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Обычно казино прилагают все усилия, чтобы посетители проводили как можно больше времени и тратили как можно больше денег в заведении. Окон и часов там нет, а выходы бывает трудно найти.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ru_627.wav,ru
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 赌场一般会想方设法让客人花费尽量多的时间和金钱。赌场通常没有窗户和时钟，出口也很难找到。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_zh-cn_628.wav,zh-cn
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, تبذل الكازينوهات عادة الكثير من الجهود لزيادة الوقت والمال الذي ينفقه الضيوف. عادة ما تكون النوافذ والساعات غائبة، وقد يكون من الصعب العثور على مخارج.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ar_629.wav,ar
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Kasina se většinou snaží, aby v nich hosté strávili co nejvíce času a utratili co nejvíce peněz. Většinou chybí okna a hodiny, často je těžké najít východ ven.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_cs_630.wav,cs
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Casino's zetten zich doorgaans in om het meeste te halen uit de tijd en het geld dat gasten besteden. Ramen en klokken zijn normaal gesproken niet aanwezig en de uitgang is soms moeilijk te vinden.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_nl_631.wav,nl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Kumarhaneler genellikle konukların harcadığı zaman ve parayı en yükseğe çıkarmak için çok çaba harcar. Genellikle pencere ve saat bulunmaz, çıkışları bulmak kolay olmayabilir.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_tr_632.wav,tr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Kasyna przeważnie dążą do tego, by ich goście zostali jak najdłużej i zostawili jak najwięcej pieniędzy. Stąd brak okien i zegarów, a wyjście trudno znaleźć.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pl_633.wav,pl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Cassinos normalmente fazem muitos esforços para maximizar o tempo e o dinheiro gastos por seus visitantes. Em geral não há janelas ou relógios, e saídas podem ser difíceis de se encontrar.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_pt_634.wav,pt
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Generalmente, i casinò fanno di tutto per aumentare il più possibile il tempo e i soldi spesi dai loro ospiti. In genere, non ci sono né finestre, né orologi, e le uscite possono essere difficili da trovare.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_it_635.wav,it
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Normalmente, los casinos realizan grandes esfuerzos para maximizar el tiempo y dinero que gastan sus clientes. Por lo general, no hay ventanas ni relojes y las salidas pueden ser difíciles de encontrar.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_es_636.wav,es
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Les casinos font généralement de nombreux efforts pour maximiser le temps et l’argent dépensés par les clients. On y trouve rarement des fenêtres et des horloges, et les sorties peuvent être difficiles à repérer.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_fr_637.wav,fr
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Kasinos bemühen sich in der Regel sehr darum, Gäste möglichst lange vor Ort zu halten und viel Geld ausgeben zu lassen. Es gibt in der Regel weder Fenster noch Uhren, und Ausgänge sind manchmal schwer auffindbar.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_de_638.wav,de
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Casinos typically make many efforts to maximize time and money spent by guests. Windows and clocks are usually absent, and exits can be hard to find.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_en_639.wav,en
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 신경 생물학적 데이터는 인지 능력 연구에 대해 이론적 접근법을 취했을 때 필요한 물적 증거를 제공해 준다. 이는 연구영역을 좁혀주고 더 정확하게 해준다.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ko_640.wav,ko
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, A neurobiológiai adatok fizikai bizonyítékot nyújtanak a megismerés vizsgálatának elméleti megközelítéséhez. Ezért ez leszűkíti a kutatási területet és sokkal pontosabbá teszi azt.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_hu_641.wav,hu
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 神経生物学的データは、認知の研究に対する理論的アプローチのための物理的証拠を提供します。そのため、研究領域が狭められ、より正確な研究が可能になります。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ja_642.wav,ja
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Данные нейробиологии дают физические свидетельства для теоретического подхода к изучению сознания. Таким образом сужается область исследования, и оно становится гораздо более точным.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ru_643.wav,ru
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, 神经生物学数据为认知研究的理论方法提供了物理证据。因此，它缩小了研究范围，并使研究更加精确。,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_zh-cn_644.wav,zh-cn
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, توفّر البيانات المرتبطة بعلم الأعصاب أدلّة ملموسة للمنهج النظري في تقصّي المعرفة. بذلك تعمل على تقلُّص منطقة البحث وتجعلها أكثر دقّة بكثير.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_ar_645.wav,ar
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Neurobiologické údaje poskytují fyzickou evidenci teoretickému přístupu ke zkoumání kognice. Tuto výzkumnou oblast tak zužují a upřesňují.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_cs_646.wav,cs
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav, Neurobiologische gegevens bieden fysiek bewijsmateriaal voor een theoretische aanpak voor het onderzoeken van cognitie. Hierdoor kan het onderzoeksgebied worden verkleind en kunnen er nauwkeurigere gegevens worden verzameld.,Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_nl_647.wav,nl
/raid/edresson/dev/Paper/References_FT/en_miley_00000044_00000056.wav," Nörobiyolojik veriler, bilişin araştırılmasına teorik bir yaklaşım için fiziksel kanıt sağlar. Bu nedenle araştırma alanını daraltır ve çok daha kesin hale getirir.",Evaluation/FT/XTTS_FT/Audios/en_miley_00000044_00000056.wav/en_miley_00000044_00000056.wav_tr_648.wav,tr
